Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SwatchColor[0],SwatchColor[1]
Short Tail,848,51,141,5,5,0,90001,0,0
Braided Tail,849,51,141,6,6,0,90001,0,0
Hairband,850,51,141,7,7,0,90001,0,0
Soaked,851,51,141,8,8,0,90001,0,0
Tomboy,852,51,141,9,9,0,90001,0,0
Gathered,853,51,141,10,10,0,90001,0,0
Looped,854,51,141,11,11,0,90001,0,0
Sassy Buns,855,51,141,12,12,0,90001,0,0
Sassy Tails,856,51,141,13,13,0,90001,0,0
Pixie,857,51,141,14,14,0,90001,0,0
,858,52,141,0,2,0,90001,5470976,0
,859,52,141,1,4,0,90001,38986,0
,860,52,141,2,5,0,90001,224320,0
,861,52,141,3,6,0,90001,42632,0
,862,52,141,4,24,0,90001,10662851,0
,863,52,141,5,7,0,90001,1404809,0
,864,52,141,6,8,0,90001,3030150,0
,865,52,141,7,20,0,90001,5378694,0
,866,52,141,8,9,0,90001,-13615795,0
,867,52,141,9,11,0,90001,7363458,0
,868,52,141,10,21,0,90001,10295202,0
,869,52,141,11,23,0,90001,11543150,0
,870,52,141,12,3,0,90001,-12625627,0
Bear,871,53,141,1,1,0,90001,0,0
Blades,872,53,141,2,2,0,90001,0,0
Crane,873,53,141,3,3,0,90001,0,0
Leaf,874,53,141,4,4,0,90001,0,0
Claws,875,53,141,5,5,0,90001,0,0
Wings,876,53,141,6,6,0,90001,0,0
Serpent,877,53,141,7,7,0,90001,0,0
Owl,878,53,141,8,8,0,90001,0,0
Shadow,879,53,141,9,9,0,90001,0,0
None,880,53,141,0,0,0,90001,0,0
None,881,377,141,0,0,0,90001,0,0
Suffering,882,377,143,1,1,0,90001,0,0
Betrayer,883,377,143,2,2,0,90001,0,0
Pain,884,377,143,3,3,0,90001,0,0
Sacrifice,885,377,143,4,4,0,90001,0,0
Revenge,886,377,143,5,5,0,90001,0,0
,887,55,172,1,1,0,90001,10420014,0
,888,55,172,2,2,0,90001,-15694040,0
,889,55,172,3,4,0,90001,10952185,0
,890,55,172,4,3,0,90001,1177987,0
,891,55,172,5,5,0,90001,16711714,0
,892,55,172,6,6,0,90001,3294547,0
None,894,56,141,0,0,0,90001,0,0
Betrayer,895,56,143,1,1,0,90001,0,0
Beast,896,56,143,2,2,0,90001,0,0
Dreadlord,897,56,143,3,3,0,90001,0,0
Curved,898,56,143,4,4,0,90001,0,0
Oni,899,56,143,5,5,0,90001,0,0
Ram,900,56,143,6,6,0,90001,0,0
,901,57,145,0,0,0,90001,0,0
Fel,902,57,143,1,1,0,90001,0,0
Bat,903,57,143,2,2,0,90001,0,0
Fangs,904,57,143,3,3,0,90001,0,0
Veil,905,57,143,4,4,0,90001,0,0
Gem,906,57,143,5,5,0,90001,0,0
Linen,907,57,143,6,6,0,90001,0,0
Red,908,57,143,7,7,0,90001,-10282973,0
Black,909,57,143,8,8,0,90001,-15133164,0
Green,910,57,143,9,9,0,90001,-10923735,0
Tan,911,57,143,10,10,0,90001,-9412025,0
Blue,912,57,143,11,11,0,90001,-13481124,0
,913,58,61,0,0,0,90001,-5919879,0
,914,58,61,1,1,0,90001,-7426696,0
,915,58,61,2,2,0,90001,-8344675,0
,916,58,61,3,3,0,90001,-7757397,0
,917,58,61,4,4,0,90001,-7500875,0
,918,58,61,5,5,0,90001,-6711632,0
,919,58,10,6,100,0,90001,0,0
,920,59,141,0,0,0,90001,0,0
,921,59,141,1,1,0,90001,0,0
,922,59,141,2,2,0,90001,0,0
,923,59,141,3,3,0,90001,0,0
,924,59,141,4,4,0,90001,0,0
,925,59,141,5,5,0,90001,0,0
,926,59,141,6,6,0,90001,0,0
,927,59,141,7,7,0,90001,0,0
,928,59,141,8,8,0,90001,0,0
,929,59,141,9,9,0,90001,0,0
Bald,940,60,141,0,0,0,90001,0,0
Mohawk,941,60,141,1,1,0,90001,0,0
Shaggy,942,60,141,2,2,0,90001,0,0
Wisps,943,60,141,3,3,0,90001,0,0
Spiked,944,60,141,4,4,0,90001,0,0
Wild,945,60,141,5,5,0,90001,0,0
Scholar,946,60,141,6,6,0,90001,0,0
Full,947,60,141,7,7,0,90001,0,0
Topknot,948,60,141,8,8,0,90001,0,0
Long,949,60,141,9,9,0,90001,0,0
Swept,950,60,141,10,10,0,90001,0,0
Monk,951,60,141,11,11,0,90001,0,0
High,952,60,141,12,12,0,90001,0,0
Barbarian,953,60,141,13,13,0,90001,0,0
Short,954,60,141,14,14,0,90001,0,0
Wedge,955,60,141,15,15,0,90001,0,0
,956,61,141,0,7,0,90001,6583869,0
,957,61,141,1,23,0,90001,6108508,0
,958,61,141,2,6,0,90001,7039554,0
,959,61,141,3,5,0,90001,7627288,0
,960,61,141,4,3,0,90001,11703397,0
,961,61,141,5,9,0,90001,2907716,0
,962,61,141,6,4,0,90001,9667669,0
,963,61,141,7,10,0,90001,4487542,0
,964,61,141,8,0,0,90001,8607319,0
,965,61,141,9,28,0,90001,4472655,0
,966,61,10,10,100,0,90001,0,0
Intact,967,62,141,0,0,0,90001,0,0
Rot-Kissed,968,62,55,1,1,0,90001,0,0
Slackjawed,969,62,55,4,4,0,90001,0,0
Drooler,971,62,55,2,2,0,90001,0,0
Bonejawed,975,62,55,5,5,0,90001,0,0
Jawsome,976,62,55,6,6,0,90001,0,0
Toothy,977,62,55,7,7,0,90001,0,0
Unhinged,978,62,55,8,8,0,90001,0,0
Cheeky,979,62,55,9,9,0,90001,0,0
Loose,980,62,55,10,10,0,90001,0,0
Slobber,983,62,55,3,3,0,90001,0,0
,984,63,66,0,1,0,90001,-6965871,0
,985,63,66,1,2,0,90001,-6700414,0
,986,63,66,2,6,0,90001,-5010007,0
,987,63,66,3,4,0,90001,-6643397,0
,988,63,66,4,5,0,90001,-9456760,0
,989,63,66,5,3,0,90001,-8538777,0
,990,63,10,6,100,0,90001,0,0
,991,64,141,0,0,0,90001,0,0
,992,64,141,1,1,0,90001,0,0
,993,64,141,2,2,0,90001,0,0
,994,64,141,3,3,0,90001,0,0
,995,64,141,4,4,0,90001,0,0
,996,64,141,5,5,0,90001,0,0
,997,64,141,6,6,0,90001,0,0
,998,64,141,7,7,0,90001,0,0
,999,64,141,8,8,0,90001,0,0
,1000,64,141,9,9,0,90001,0,0
Wild,1011,65,141,0,0,0,90001,0,0
Shaggy,1012,65,141,1,1,0,90001,0,0
Loose,1013,65,141,2,2,0,90001,0,0
Windswept,1014,65,141,3,3,0,90001,0,0
Long,1015,65,141,4,4,0,90001,0,0
The Bride,1016,65,141,5,5,0,90001,0,0
Tomboy,1017,65,141,6,6,0,90001,0,0
Styled,1018,65,141,7,7,0,90001,0,0
Bobbed,1019,65,141,8,8,0,90001,0,0
Soaked,1020,65,141,9,9,0,90001,0,0
Boar Tails,1021,65,141,10,10,0,90001,0,0
Parted,1022,65,141,11,11,0,90001,0,0
Short,1023,65,141,12,12,0,90001,0,0
Unkept,1024,65,141,13,13,0,90001,0,0
Sprouts,1025,65,141,14,14,0,90001,0,0
,1026,66,141,0,7,0,90001,6583869,0
,1027,66,141,1,23,0,90001,6108508,0
,1028,66,141,2,6,0,90001,7039554,0
,1029,66,141,3,5,0,90001,7627288,0
,1030,66,141,4,3,0,90001,11703397,0
,1031,66,141,5,9,0,90001,2907716,0
,1032,66,141,6,4,0,90001,9667669,0
,1033,66,141,7,10,0,90001,4487542,0
,1034,66,141,8,0,0,90001,8607319,0
,1035,66,141,9,28,0,90001,4472655,0
,1036,66,10,10,100,0,90001,0,0
Intact,1037,67,141,0,0,0,90001,0,0
Stitched,1038,67,55,1,1,0,90001,0,0
Bonejawed,1041,67,55,2,2,0,90001,0,0
Toothy,1042,67,55,3,3,0,90001,0,0
Cheeky,1043,67,55,4,4,0,90001,0,0
,1045,68,141,0,0,0,90001,3420979,0
,1046,68,141,1,1,0,90001,3420979,0
,1047,68,141,2,2,0,90001,3420979,0
,1048,68,141,3,10,0,90001,-8029356,0
,1049,68,141,4,11,0,90001,-8029356,0
,1050,68,141,5,12,0,90001,-8029356,0
,1051,68,141,6,20,0,90001,-11062744,0
,1052,68,141,7,21,0,90001,-11062744,0
,1053,68,141,8,22,0,90001,-11062744,0
,1054,68,141,9,30,0,90001,9723942,0
,1055,68,141,10,31,0,90001,9723942,0
,1056,68,141,11,32,0,90001,9723942,0
,1057,68,141,12,40,0,90001,-8154485,0
,1058,68,141,13,41,0,90001,8622731,0
,1059,68,141,14,42,0,90001,8622731,0
,1060,68,141,15,50,0,90001,-9743553,0
,1061,68,141,16,51,0,90001,-9743553,0
,1062,68,141,17,52,0,90001,-9743553,0
,1063,68,141,18,60,0,90001,12500138,0
,1064,68,103,19,70,0,90001,-10649178,0
,1065,68,103,20,72,0,90001,-11769518,0
,1066,68,103,21,73,0,90001,-11645863,0
,1067,68,12,22,100,0,90001,0,0
,1068,68,12,23,101,0,90001,0,0
,1069,68,12,24,102,0,90001,0,0
,1070,68,12,25,103,0,90001,0,0
,1071,68,12,26,104,0,90001,0,0
,1072,68,12,27,105,0,90001,0,0
,1073,68,10,28,106,0,90001,1644825,0
,1074,378,146,0,0,0,90001,0,0
,1075,378,146,1,1,0,90001,0,0
,1076,378,146,2,2,0,90001,0,0
,1077,378,146,3,3,0,90001,0,0
,1078,378,146,4,4,0,90001,0,0
,1079,378,142,5,5,0,90001,0,0
,1080,378,142,6,6,0,90001,0,0
,1081,378,142,7,7,0,90001,0,0
,1082,378,142,8,8,0,90001,0,0
,1083,378,142,9,9,0,90001,0,0
Longhorn,1084,71,141,0,0,0,90001,0,0
Bull,1085,71,141,1,1,0,90001,0,0
Charger,1086,71,141,2,2,0,90001,0,0
Broken,1087,71,141,3,3,0,90001,0,0
Snapped,1088,71,141,4,4,0,90001,0,0
Tiny,1089,71,141,5,5,0,90001,0,0
Buffalo,1090,71,141,6,6,0,90001,0,0
Gorefest,1091,71,141,7,7,0,90001,0,0
Tipped,1092,71,141,8,8,0,90001,0,0
Forward,1093,71,141,9,9,0,90001,0,0
Capped,1094,71,141,10,10,0,90001,0,0
Lyre,1095,71,141,11,11,0,90001,0,0
Ringed,1096,71,141,12,12,0,90001,0,0
Wide,1097,71,12,13,13,0,90001,0,0
Ram,1098,71,12,14,14,0,90001,0,0
Forward Pointing,1099,71,12,15,15,0,90001,0,0
,1100,72,141,0,0,0,90001,3683637,0
,1101,72,141,1,1,0,90001,11634259,0
,1102,72,141,2,2,0,90001,13286303,0
,1103,72,12,3,3,0,90001,3683637,0
,1104,72,12,4,4,0,90001,0,0
,1105,72,12,5,5,0,90001,0,0
,1106,72,12,6,6,0,90001,0,0
Clean,1107,73,141,0,0,0,90001,0,0
Braid,1108,73,141,1,1,0,90001,0,0
Beard,1109,73,141,2,2,0,90001,0,0
Wrapped,1110,73,141,3,3,0,90001,0,0
Curtain,1111,73,141,4,4,0,90001,0,0
Split,1112,73,141,5,5,0,90001,0,0
Gold Ring,1113,73,141,6,6,0,90001,0,0
,1114,74,141,0,0,0,90001,-13356237,0
,1115,74,141,1,1,0,90001,-13356237,0
,1116,74,141,2,10,0,90001,-8029356,0
,1117,74,141,3,11,0,90001,-8029356,0
,1118,74,141,4,20,0,90001,-11062744,0
,1119,74,141,5,21,0,90001,-11062744,0
,1120,74,141,6,30,0,90001,-7053274,0
,1121,74,141,7,31,0,90001,-7053274,0
,1122,74,141,8,40,0,90001,-9743553,0
,1123,74,141,9,41,0,90001,-9743553,0
,1124,74,141,10,50,0,90001,-4277078,0
,1125,74,105,11,70,0,90001,-14920571,0
,1126,74,105,12,71,0,90001,-12426942,0
,1127,74,105,13,72,0,90001,-11645863,0
,1128,74,12,14,100,0,90001,0,0
,1129,74,12,15,101,0,90001,0,0
,1130,74,12,16,102,0,90001,0,0
,1131,74,12,17,103,0,90001,0,0
,1132,74,12,18,104,0,90001,0,0
,1133,74,12,19,105,0,90001,0,0
,1134,74,10,20,106,0,90001,1644825,0
,1135,379,146,0,0,0,90001,0,0
,1136,379,146,1,1,0,90001,0,0
,1137,379,146,2,2,0,90001,0,0
,1138,379,146,3,3,0,90001,0,0
,1139,379,142,4,4,0,90001,0,0
,1140,379,142,5,5,0,90001,0,0
,1141,379,142,6,6,0,90001,0,0
,1142,379,142,7,7,0,90001,0,0
Horned,1143,77,141,0,0,0,90001,0,0
Low,1144,77,141,1,1,0,90001,0,0
Long,1145,77,141,2,2,0,90001,0,0
Upturned,1146,77,141,3,3,0,90001,0,0
Small,1147,77,141,4,4,0,90001,0,0
Wide,1148,77,141,5,5,0,90001,0,0
Buffalo,1149,77,141,6,6,0,90001,0,0
Charger,1150,77,141,7,7,0,90001,0,0
Snapped,1151,77,141,8,8,0,90001,0,0
Gougers,1152,77,141,9,9,0,90001,0,0
Close,1153,77,141,10,10,0,90001,0,0
Stubs,1154,77,141,11,11,0,90001,0,0
High,1155,77,141,12,12,0,90001,0,0
Omega,1156,77,141,13,13,0,90001,0,0
Backswept,1157,77,141,14,14,0,90001,0,0
,1158,77,12,15,15,0,90001,0,0
,1159,77,12,16,16,0,90001,0,0
,1160,77,12,17,17,0,90001,0,0
,1161,78,141,0,0,0,90001,3683637,0
,1162,78,141,1,1,0,90001,11634259,0
,1163,78,141,2,2,0,90001,13286303,0
,1164,78,12,3,3,0,90001,3683637,9706015
,1165,78,12,4,4,0,90001,0,0
,1166,78,12,5,5,0,90001,0,0
,1167,78,12,6,6,0,90001,0,0
,1168,78,12,7,7,0,90001,0,0
Mane,1169,79,141,0,0,0,90001,0,0
Braids,1170,79,141,1,1,0,90001,0,0
Loops,1171,79,141,2,2,0,90001,0,0
Tails,1172,79,141,3,3,0,90001,0,0
Tufts,1173,79,141,4,4,0,90001,0,0
,1174,80,141,0,0,0,90001,16755840,0
,1175,80,141,1,1,0,90001,16750435,0
,1176,80,141,2,2,0,90001,16224626,0
,1177,80,141,3,3,0,90001,14912866,0
,1178,80,141,4,4,0,90001,13400381,0
,1179,80,12,5,100,0,90001,0,0
,1180,80,12,6,101,0,90001,0,0
,1181,80,117,7,70,0,90001,-3822208,0
,1182,80,117,8,71,0,90001,-4672945,0
,1183,80,117,9,72,0,90001,-6325675,0
,1184,80,10,10,102,0,90001,0,0
,1185,81,146,0,0,0,90001,0,0
,1186,81,146,1,1,0,90001,0,0
,1187,81,146,2,2,0,90001,0,0
,1188,81,146,3,3,0,90001,0,0
,1189,81,146,4,4,0,90001,0,0
,1190,81,146,5,5,0,90001,0,0
,1191,81,146,6,6,0,90001,0,0
,1192,81,142,7,7,0,90001,0,0
,1193,81,142,8,8,0,90001,0,0
,1194,81,142,9,9,0,90001,0,0
,1195,81,142,10,10,0,90001,0,0
,1196,81,142,11,11,0,90001,0,0
,1197,81,142,12,12,0,90001,0,0
,1198,81,142,13,13,0,90001,0,0
Bald,1199,82,141,0,0,0,90001,0,0
Wings,1200,82,141,1,1,0,90001,0,0
Groomed,1201,82,141,2,2,0,90001,0,0
Cowlicked,1202,82,141,3,3,0,90001,0,0
Styled,1203,82,141,4,4,0,90001,0,0
Balding,1204,82,141,5,5,0,90001,0,0
Combover,1205,82,141,6,6,0,90001,0,0
Windswept,1206,82,141,7,7,0,90001,0,0
Shaggy,1207,82,141,8,8,0,90001,0,0
Mohawk,1208,82,141,9,9,0,90001,0,0
Loose,1209,82,141,10,10,0,90001,0,0
Genius,1210,82,141,11,11,0,90001,0,0
The Curl,1211,82,141,12,12,0,90001,0,0
Blade's Edge,1212,82,141,13,13,0,90001,0,0
Fauxhawk,1213,82,141,14,14,0,90001,0,0
,1214,83,141,0,32,0,90001,3553872,0
,1215,83,141,1,4,0,90001,-8047079,0
,1216,83,141,2,30,0,90001,-5726808,0
,1217,83,141,3,7,0,90001,-6186625,0
,1218,83,141,4,31,0,90001,-7629904,0
,1219,83,141,5,3,0,90001,-6741478,0
,1220,83,141,6,20,0,90001,-10385726,0
,1221,83,141,7,10,0,90001,2848796,0
,1222,83,141,8,24,0,90001,12869299,0
,1223,83,141,9,8,0,90001,-12366555,0
,1224,83,141,10,9,0,90001,-8811927,0
,1225,83,141,11,12,0,90001,-10649199,0
,1226,83,10,12,100,0,90001,0,0
None,1227,84,141,0,0,0,90001,0,0
Sideburns,1228,84,141,1,1,0,90001,0,0
Chops,1229,84,141,2,2,0,90001,0,0
Goatee,1230,84,141,3,3,0,90001,0,0
Full,1231,84,141,4,4,0,90001,0,0
Chin Puff,1232,84,141,5,5,0,90001,0,0
Curtain,1233,84,141,6,6,0,90001,0,0
Pointed,1234,84,141,7,7,0,90001,0,0
,1235,85,141,0,2,0,90001,-2583183,0
,1236,85,141,1,1,0,90001,-2450060,0
,1237,85,141,2,5,0,90001,-4293286,0
,1238,85,141,3,3,0,90001,-3435929,0
,1239,85,141,4,4,0,90001,-3111591,0
,1240,85,12,5,100,0,90001,0,0
,1241,85,12,6,101,0,90001,0,0
,1242,85,119,7,72,0,90001,-5136260,0
,1243,85,119,8,71,0,90001,-5527439,0
,1244,85,119,9,70,0,90001,-4414053,0
,1245,85,10,10,102,0,90001,0,0
,1246,86,146,0,0,0,90001,0,0
,1247,86,146,1,1,0,90001,0,0
,1248,86,146,2,2,0,90001,0,0
,1249,86,146,3,3,0,90001,0,0
,1250,86,146,4,4,0,90001,0,0
,1251,86,146,5,5,0,90001,0,0
,1252,86,146,6,6,0,90001,0,0
,1253,86,142,7,7,0,90001,0,0
,1254,86,142,8,8,0,90001,0,0
,1255,86,142,9,9,0,90001,0,0
,1256,86,142,10,10,0,90001,0,0
,1257,86,142,11,11,0,90001,0,0
,1258,86,142,12,12,0,90001,0,0
,1259,86,142,13,13,0,90001,0,0
Beehive,1260,87,141,0,0,0,90001,0,0
Sprouts,1261,87,141,1,1,0,90001,0,0
Boar Tails,1262,87,141,2,2,0,90001,0,0
Parted,1263,87,141,3,3,0,90001,0,0
Soaked,1264,87,141,4,4,0,90001,0,0
Buns,1265,87,141,5,5,0,90001,0,0
Bobbed,1266,87,141,6,6,0,90001,0,0
Short,1267,87,141,7,7,0,90001,0,0
Cute,1268,87,141,8,8,0,90001,0,0
Ponytail,1269,87,141,9,9,0,90001,0,0
Looped,1270,87,141,10,10,0,90001,0,0
Tied,1271,87,141,11,11,0,90001,0,0
Braids,1272,87,141,12,12,0,90001,0,0
Punky,1273,87,141,13,13,0,90001,0,0
Flipped,1274,87,141,14,14,0,90001,0,0
Donut Bun,1275,87,141,15,15,0,90001,0,0
,1276,88,141,0,26,0,90001,3553872,0
,1277,88,141,1,4,0,90001,-8371453,0
,1278,88,141,2,24,0,90001,-6387042,0
,1279,88,141,3,7,0,90001,-6186625,0
,1280,88,141,4,25,0,90001,-7105608,0
,1281,88,141,5,3,0,90001,-7062735,0
,1282,88,141,6,20,0,90001,-9728047,0
,1283,88,141,7,10,0,90001,-13134289,0
,1284,88,141,8,23,0,90001,-3907917,0
,1285,88,141,9,8,0,90001,-12366555,0
,1286,88,141,10,9,0,90001,-8878250,0
,1287,88,141,11,12,0,90001,-9139027,0
,1288,88,10,12,100,0,90001,0,0
None,1289,89,141,0,0,0,90001,0,0
Hoops,1290,89,141,1,1,0,90001,0,0
Rings,1291,89,141,2,2,0,90001,0,0
Upper,1292,89,141,3,3,0,90001,0,0
Paired,1293,89,141,4,4,0,90001,0,0
Right,1294,89,141,5,5,0,90001,0,0
Left,1295,89,141,6,6,0,90001,0,0
,1296,90,141,0,1,0,90001,-10377004,0
,1297,90,141,1,3,0,90001,7255471,0
,1298,90,141,2,2,0,90001,5880469,0
,1299,90,141,3,6,0,90001,-8942380,0
,1300,90,141,4,5,0,90001,-10316342,0
,1301,90,141,5,4,0,90001,-11617344,0
,1302,90,12,6,100,0,90001,7963281,0
,1303,90,12,7,101,0,90001,4375988,0
,1304,90,12,8,102,0,90001,11051359,0
,1305,90,12,9,103,0,90001,9741954,0
,1306,90,12,10,104,0,90001,9598560,0
,1307,90,12,11,105,0,90001,8748146,0
,1308,90,12,12,106,0,90001,11056053,0
,1309,90,12,13,107,0,90001,7319909,0
,1310,90,12,14,108,0,90001,11772284,0
,1311,90,121,15,70,0,90001,12109236,0
,1312,90,121,16,71,0,90001,-5459088,0
,1313,90,121,17,72,0,90001,8157279,0
,1314,90,10,18,109,0,90001,0,0
,1315,91,146,0,0,0,90001,0,0
,1316,91,146,1,1,0,90001,0,0
,1317,91,146,2,2,0,90001,0,0
,1318,91,146,3,3,0,90001,0,0
,1319,91,146,4,4,0,90001,0,0
,1320,91,142,5,5,0,90001,0,0
,1321,91,142,6,6,0,90001,0,0
,1322,91,142,7,7,0,90001,0,0
,1323,91,142,8,8,0,90001,0,0
,1324,91,142,9,9,0,90001,0,0
Bald,1325,92,141,0,0,0,90001,0,0
Receding,1326,92,141,1,1,0,90001,0,0
Crest,1327,92,141,2,2,0,90001,0,0
Windswept,1328,92,141,3,3,0,90001,0,0
Topknot,1329,92,141,4,4,0,90001,0,0
Tail,1330,92,141,5,5,0,90001,0,0
Braids,1331,92,141,6,6,0,90001,0,0
Plume,1332,92,141,7,7,0,90001,0,0
Scruffy,1333,92,141,8,8,0,90001,0,0
Mohawk,1334,92,141,9,9,0,90001,0,0
Ropes,1335,92,141,10,10,0,90001,0,0
Dragon,1336,92,141,11,11,0,90001,0,0
Fauxhawk,1337,92,141,12,12,0,90001,0,0
,1338,93,141,0,1,0,90001,16711837,0
,1339,93,141,1,2,0,90001,14221319,0
,1340,93,141,2,3,0,90001,16733978,0
,1341,93,141,3,5,0,90001,16745472,0
,1342,93,141,4,7,0,90001,3245844,0
,1343,93,141,5,8,0,90001,948593,0
,1344,93,141,6,10,0,90001,1141660,0
,1345,93,141,7,11,0,90001,2308201,0
,1346,93,141,8,9,0,90001,5992302,0
,1347,93,141,9,24,0,90001,11712946,0
,1348,93,141,10,21,0,90001,-11721286,0
,1349,93,141,11,23,0,90001,-7392423,0
,1350,93,141,12,25,0,90001,-10858379,-12889536
,1351,93,10,13,100,0,90001,0,0
Tusked,1352,94,141,0,0,0,90001,0,0
Gougers,1353,94,141,1,1,0,90001,0,0
Mammoth,1354,94,141,2,2,0,90001,0,0
Spears,1355,94,141,3,3,0,90001,0,0
Bridle,1356,94,141,4,4,0,90001,0,0
Short,1357,94,141,5,5,0,90001,0,0
Upturned,1358,94,141,6,6,0,90001,0,0
Broken,1359,94,141,7,7,0,90001,0,0
Curved,1360,94,141,8,8,0,90001,0,0
Pierced,1361,94,141,9,9,0,90001,0,0
,1363,95,141,0,1,0,90001,6400212,0
,1364,95,141,1,3,0,90001,-9521745,0
,1365,95,141,2,2,0,90001,-10896747,0
,1366,95,141,3,6,0,90001,7834836,0
,1367,95,141,4,5,0,90001,6460874,0
,1368,95,141,5,4,0,90001,5159872,0
,1369,95,12,6,100,0,90001,7703459,0
,1370,95,12,7,101,0,90001,8047814,0
,1371,95,12,8,102,0,90001,11520920,0
,1372,95,12,9,103,0,90001,9673079,0
,1373,95,12,10,104,0,90001,13678229,0
,1374,95,12,11,105,0,90001,9340791,0
,1375,95,12,12,106,0,90001,9869462,0
,1376,95,12,13,107,0,90001,8243842,0
,1377,95,12,14,108,0,90001,12232326,0
,1378,95,123,15,70,0,90001,11190208,0
,1379,95,123,16,71,0,90001,-5459088,0
,1380,95,123,17,72,0,90001,8618875,0
,1381,95,10,18,109,0,90001,0,0
,1382,96,146,0,0,0,90001,0,0
,1383,96,146,1,1,0,90001,0,0
,1384,96,146,2,2,0,90001,0,0
,1385,96,146,3,3,0,90001,0,0
,1386,96,146,4,4,0,90001,0,0
,1387,96,146,5,5,0,90001,0,0
,1388,96,142,6,6,0,90001,0,0
,1389,96,142,7,7,0,90001,0,0
,1390,96,142,8,8,0,90001,0,0
,1391,96,142,9,9,0,90001,0,0
,1392,96,142,10,10,0,90001,0,0
,1393,96,142,11,11,0,90001,0,0
Braids,1394,97,141,0,0,0,90001,0,0
High Tail,1395,97,141,1,1,0,90001,0,0
Swept Braids,1396,97,141,2,2,0,90001,0,0
Topknot,1397,97,141,3,3,0,90001,0,0
Crest,1398,97,141,4,4,0,90001,0,0
Flower,1399,97,141,5,5,0,90001,0,0
Wrapped,1400,97,141,6,6,0,90001,0,0
Mohawk,1401,97,141,7,7,0,90001,0,0
Mota,1402,97,141,8,8,0,90001,0,0
Fauxhawk,1403,97,141,9,9,0,90001,0,0
Sticks,1404,97,141,10,10,0,90001,0,0
Backblown,1405,97,141,11,11,0,90001,0,0
,1406,98,141,0,1,0,90001,-65379,0
,1407,98,141,1,2,0,90001,-2555897,0
,1408,98,141,2,3,0,90001,-43238,0
,1409,98,141,3,5,0,90001,-31744,0
,1410,98,141,4,7,0,90001,3245844,0
,1411,98,141,5,8,0,90001,948593,0
,1412,98,141,6,10,0,90001,-15635556,0
,1413,98,141,7,11,0,90001,-14469015,0
,1414,98,141,8,9,0,90001,5992302,0
,1415,98,141,9,24,0,90001,11712946,0
,1416,98,141,10,21,0,90001,-11721286,0
,1417,98,141,11,23,0,90001,-7392423,0
,1418,98,141,12,25,0,90001,-10858379,-12889536
,1419,98,10,13,100,0,90001,0,0
Nibblers,1420,99,141,0,0,0,90001,0,0
Short,1421,99,141,1,1,0,90001,0,0
Straight,1422,99,141,2,2,0,90001,0,0
Upturned,1423,99,141,3,3,0,90001,0,0
Long,1424,99,141,4,4,0,90001,0,0
Curved,1425,99,141,5,5,0,90001,0,0
,1426,100,141,0,1,0,90001,-8542158,0
,1427,100,141,1,3,0,90001,-9070282,0
,1428,100,141,2,5,0,90001,-9400529,0
,1429,100,141,3,2,0,90001,-6906338,0
,1430,100,141,4,4,0,90001,-7238378,0
,1431,100,141,5,7,0,90001,-9145062,0
,1432,100,141,6,22,0,90001,-4026859,0
,1433,100,141,7,21,0,90001,-6390512,0
,1434,100,141,8,19,0,90001,-8035317,0
,1435,100,126,9,71,0,90001,8551762,0
,1436,100,126,10,70,0,90001,-11569092,0
,1437,100,126,11,72,0,90001,-11511498,0
,1438,100,12,12,100,0,90001,0,0
,1439,100,12,13,101,0,90001,0,0
,1440,100,12,14,102,0,90001,0,0
,1441,100,12,15,103,0,90001,0,0
,1442,100,12,16,104,0,90001,0,0
,1443,100,12,17,105,0,90001,0,0
,1444,100,12,18,106,0,90001,0,0
,1445,100,10,19,107,0,90001,0,0
,1446,101,146,0,0,0,90001,0,0
,1447,101,146,1,1,0,90001,0,0
,1448,101,146,2,2,0,90001,0,0
,1449,101,146,3,3,0,90001,0,0
,1450,101,146,4,4,0,90001,0,0
,1451,101,142,5,5,0,90001,0,0
,1452,101,142,6,6,0,90001,0,0
,1453,101,142,7,7,0,90001,0,0
,1454,101,142,8,8,0,90001,0,0
,1455,101,142,9,9,0,90001,0,0
Topknot,1456,102,141,0,0,0,90001,0,0
Ruffian,1457,102,141,1,1,0,90001,0,0
Bun,1458,102,141,2,2,0,90001,0,0
Greaser,1459,102,141,3,3,0,90001,0,0
Corsair,1460,102,141,4,4,0,90001,0,0
Ponytail,1461,102,141,5,5,0,90001,0,0
Boing,1462,102,141,6,6,0,90001,0,0
Mohawk,1463,102,141,7,7,0,90001,0,0
Grump,1464,102,141,8,8,0,90001,0,0
Chonmage,1465,102,141,9,9,0,90001,0,0
Boltburns,1466,102,141,10,10,0,90001,0,0
Skeevy,1467,102,141,11,11,0,90001,0,0
Executive,1468,102,141,12,12,0,90001,0,0
Scruffy,1469,102,141,13,13,0,90001,0,0
Roguish,1470,102,141,14,14,0,90001,0,0
Bolty,1471,102,141,15,15,0,90001,0,0
Weights,1472,102,141,16,16,0,90001,0,0
Henchman,1473,102,141,17,17,0,90001,0,0
Bald,1474,102,141,18,18,0,90001,0,0
,1475,103,141,0,5,0,90001,-8765668,0
,1476,103,141,1,3,0,90001,-49091,0
,1477,103,141,2,6,0,90001,-1734859,0
,1478,103,141,3,8,0,90001,-2508440,0
