sound_kit_id,attack_role,creature_name,display_gender_value,display_gender_label,is_female,creature_entry_count,creature_entries,creature_display_ids,creature_model_data_ids,file_count_in_sound_kit,first_attack_filename
18496,attack,"[PH] Gossip NPC Goblin Female, Winter Veil",1,female,yes,1,20103,19339,832,10,goblinfemale_attack02
2937,attack,"[PH] Gossip NPC Human Female, Hallow's End",1,female,yes,1,24292,22370,7599,10,humanfeamlemainattackb
2937,attack,"[PH] Gossip NPC Human Female, Lunar Festival",1,female,yes,1,19057,18858,7599,10,humanfeamlemainattackb
2937,attack,"[PH] Gossip NPC Human Female, Winter Veil",1,female,yes,1,19059,18800,7599,10,humanfeamlemainattackb
2933,attack,"[PH] Gossip NPC Night Elf Female, Hallow's End",1,female,yes,1,24306,22372,7300,4,nightelffemalemainattackc
2933,attack,"[PH] Gossip NPC Night Elf Female, Lunar Festival",1,female,yes,1,19093,18867,7300,4,nightelffemalemainattackc
2933,attack,"[PH] Gossip NPC Night Elf Female, Winter Veil",1,female,yes,1,19080,18802,7300,4,nightelffemalemainattackc
209,attack,"[PH] Gossip NPC Orc Female, Hallow's End",1,female,yes,1,24308,22374,7200,12,vo_pcorcfemale_attack_01
209,attack,"[PH] Gossip NPC Orc Female, Lunar Festival",1,female,yes,1,19096,18869,7200,12,vo_pcorcfemale_attack_01
209,attack,"[PH] Gossip NPC Orc Female, Winter Veil",1,female,yes,1,19086,18804,7200,12,vo_pcorcfemale_attack_01
225,attack,"[PH] Gossip NPC Tauren Female, Hallow's End",1,female,yes,1,24310,22376,7576,10,taurenfemalefinalattackb
225,attack,"[PH] Gossip NPC Tauren Female, Lunar Festival",1,female,yes,1,19097,18871,7576,10,taurenfemalefinalattackb
225,attack,"[PH] Gossip NPC Tauren Female, Winter Veil",1,female,yes,1,19088,18806,7576,10,taurenfemalefinalattackb
3301,attack,"[PH] Gossip NPC Troll Female, Hallow's End",1,female,yes,2,24351|24360,18808|22378,7793,9,trollfemalmainattackb
3301,attack,"[PH] Gossip NPC Troll Female, Lunar Festival",1,female,yes,1,19130,18873,7793,9,trollfemalmainattackb
3301,attack,"[PH] Gossip NPC Troll Female, Winter Veil",1,female,yes,1,19127,18808,7793,9,trollfemalmainattackb
1361,attack,"[PH] Gossip NPC Undead Female, Hallow's End",1,female,yes,1,24300,22380,7578,10,undeadfemalefinalattacka
1361,attack,"[PH] Gossip NPC Undead Female, Lunar Festival",1,female,yes,1,19098,18875,7578,10,undeadfemalefinalattacka
1361,attack,"[PH] Gossip NPC Undead Female, Winter Veil",1,female,yes,1,19091,18810,7578,10,undeadfemalefinalattacka
8992,attack,"[PH] Gossip NPC, Blood Elf Female",1,female,yes,1,19106,19169,8103,5,bloodelffemalepcattacka
8988,attack,"[PH] Gossip NPC, Draenei Female",1,female,yes,1,19107,19171,7692,10,draeneifemalepcattackc
2925,attack,"[PH] Gossip NPC, Dwarf Female",1,female,yes,1,19108,19173,7203,10,dwarffemalemainattackc
3269,attack,"[PH] Gossip NPC, Gnome Female",1,female,yes,1,19121,19175,7130,10,gnomefemalemainattacka
18496,attack,"[PH] Gossip NPC, Goblin Female",1,female,yes,1,20104,19340,832,10,goblinfemale_attack02
2937,attack,"[PH] Gossip NPC, Human Female",1,female,yes,1,18935,19177,7599,10,humanfeamlemainattackb
2937,attack,"[PH] Gossip NPC, Human, Specific Look",1,female,yes,1,18941,18337,7599,10,humanfeamlemainattackb
2933,attack,"[PH] Gossip NPC, Night Elf Female",1,female,yes,1,19112,19179,7300,4,nightelffemalemainattackc
209,attack,"[PH] Gossip NPC, Orc Female",1,female,yes,1,19109,19181,7200,12,vo_pcorcfemale_attack_01
225,attack,"[PH] Gossip NPC, Tauren Female",1,female,yes,1,19111,19183,7576,10,taurenfemalefinalattackb
3301,attack,"[PH] Gossip NPC, Troll Female",1,female,yes,1,19123,19185,7793,9,trollfemalmainattackb
1361,attack,"[PH] Gossip NPC, Undead Female",1,female,yes,1,19110,19187,7578,10,undeadfemalefinalattacka
225,attack,[PH] Grimtotem Collector,1,female,yes,1,38843,11875|11877,7576,10,taurenfemalefinalattackb
225,attack,[PH] Grimtotem Protector,1,female,yes,1,38830,11875|11877,7576,10,taurenfemalefinalattackb
225,attack,[PH] Grimtotem Vendor,1,female,yes,1,38905,11883,7576,10,taurenfemalefinalattackb
3301,attack,[ph] Grom'gol Attacker,1,female,yes,1,53001,11111|11112,7793,9,trollfemalmainattackb
115322,attack_critical,[PH] Heartsbane Hag,1,female,yes,1,131539,81890,10523,5,mon_drustvarhag_attack_crit_02
115323,attack,[PH] Heartsbane Hag,1,female,yes,1,131539,81890,10523,11,mon_drustvarhag_attack_04
209,attack,[PH] Horde Tower Lieutenant,1,female,yes,1,14746,12950|12952,7200,12,vo_pcorcfemale_attack_01
209,attack,[PH] Horde Tower Lieutenant (1),1,female,yes,1,22603,12950|12952,7200,12,vo_pcorcfemale_attack_01
2937,attack,[PH] Intro Servant,1,female,yes,1,189633,78471,7599,10,humanfeamlemainattackb
2937,attack,[PH] Jack of all Trades,1,female,yes,1,46999,29823,7599,10,humanfeamlemainattackb
2937,attack,[PH] Joust Knight,1,female,yes,1,33135,26186,7599,10,humanfeamlemainattackb
8992,attack,[PH] Leatherworking,1,female,yes,1,242662,82549,9935,5,bloodelffemalepcattacka
18496,attack,"[PH] Love is in the Air Reveler, Female",1,female,yes,1,15983,15764,832,10,goblinfemale_attack02
136394,attack,[PH] Mechagnome Representative,1,female,yes,1,201779,93508,11489,10,mon_mechagnome_female_attack_01
136395,attack_critical,[PH] Mechagnome Representative,1,female,yes,1,201779,93508,11489,5,mon_mechagnome_female_attackcrit_01
2937,attack,[PH] New Hearthglen Scarlet Commander,1,female,yes,1,27208,24414,7599,10,humanfeamlemainattackb
2937,attack,[PH] New Hearthglen Scarlet Footman,1,female,yes,1,27205,24403,7599,10,humanfeamlemainattackb
85456,attack,[PH] Nexus-Prince,1,female,yes,1,233606,119404,14871,10,mon_shadowguardethereal_attack_01
85457,attack_critical,[PH] Nexus-Prince,1,female,yes,1,233606,119404,14871,5,mon_shadowguardethereal_attackcrit_01
2937,attack,[PH] Party Bot,1,female,yes,1,5801,2591,7599,10,humanfeamlemainattackb
8992,attack,[PH] Party Planner,1,female,yes,1,236938,18433,8103,5,bloodelffemalepcattacka
2937,attack,[PH] Priest 2,1,female,yes,1,109910,67797,7599,10,humanfeamlemainattackb
54060,attack,[PH] Queen Ansurek,1,female,yes,1,214511,118481,15025,7,mon_femalespiderdemon_attack_01
54061,attack_critical,[PH] Queen Ansurek,1,female,yes,1,214511,118481,15025,3,mon_femalespiderdemon_attackcrit_01
71628,attack,[PH] Sayaad,1,female,yes,1,237571,159,37,10,mon_succubus_v2_attack01
71628,attack_critical,[PH] Sayaad,1,female,yes,1,237571,159,37,10,mon_succubus_v2_attack01
8992,attack,[PH] Stable Master,1,female,yes,1,235702,117864,9935,5,bloodelffemalepcattacka
1409,attack,[PH] Tom Test,1,female,yes,1,26176,6328,164,3,goblinattacka
2937,attack,[ph] Tough Guy,1,female,yes,1,55520,39175,7599,10,humanfeamlemainattackb
2937,attack,[ph] Tough Guy Spirit 2,1,female,yes,1,55660,39176,7599,10,humanfeamlemainattackb
8992,attack,[PH] Trade Goods,1,female,yes,1,235699,117864,9935,5,bloodelffemalepcattacka
209,attack,[PH] Vanguard Landing Flight Master,1,female,yes,1,26842,21068,7200,12,vo_pcorcfemale_attack_01
53639,attack,[Ph] Vrykul Warrior,1,female,yes,1,89767,25658,2803,10,mon_vrykulfemale_v2_attack_01
53640,attack_critical,[Ph] Vrykul Warrior,1,female,yes,1,89767,25658,2803,5,mon_vrykulfemale_v2_attackcrit_01
8992,attack,[PH]Sunfury Caster - Sunfury Hold,1,female,yes,1,19650,17916|17917,8103,5,bloodelffemalepcattacka
2925,attack,[Test Creature] Mana Dwarf,1,female,yes,1,145074,88717,7203,10,dwarffemalemainattackc
225,attack,[UNUSED] [PH] Ambassador Saylaton Gravehoof,1,female,yes,1,4313,1905,7576,10,taurenfemalefinalattackb
3301,attack,[UNUSED] [PH] Cheese Servant Floh,1,female,yes,1,9820,2589,7793,9,trollfemalmainattackb
2937,attack,[UNUSED] Ambermill Citizen,1,female,yes,1,2087,232,97,10,humanfeamlemainattackb
1361,attack,[Unused] Auctioneer,1,female,yes,1,15672,7995,7578,10,undeadfemalefinalattacka
2937,attack,[UNUSED] Aunt Bethda,1,female,yes,1,298,2583,7599,10,humanfeamlemainattackb
225,attack,[UNUSED] dun garok test,1,female,yes,1,9557,3875,7576,10,taurenfemalefinalattackb
2925,attack,[UNUSED] dun garok test,1,female,yes,1,9557,3764,7203,10,dwarffemalemainattackc
3301,attack,[UNUSED] Elder T'kashra,1,female,yes,1,11384,11294,7793,9,trollfemalmainattackb
2933,attack,[UNUSED] Eldreth Lichling,1,female,yes,1,11468,11242|11244,7300,4,nightelffemalemainattackc
225,attack,[UNUSED] Frewa,1,female,yes,1,5051,3000,7576,10,taurenfemalefinalattackb
2937,attack,[UNUSED] Goodmother Jans,1,female,yes,1,296,232,97,10,humanfeamlemainattackb
3301,attack,[UNUSED] Gurubashi Hideskinner,1,female,yes,1,11349,11115|11116,7793,9,trollfemalmainattackb
3301,attack,[UNUSED] Gurubashi Warlord,1,female,yes,1,11354,11236|11247,7793,9,trollfemalmainattackb
3301,attack,[UNUSED] Hakkar Axe Thrower,1,female,yes,1,11337,11184|11185,7793,9,trollfemalmainattackb
3301,attack,[UNUSED] Hakkar Blood Drinker,1,female,yes,1,11344,11195|11196,7793,9,trollfemalmainattackb
3301,attack,[UNUSED] Hakkar Headhunter,1,female,yes,1,11345,11203|11204,7793,9,trollfemalmainattackb
3301,attack,[UNUSED] Hakkar Warlord,1,female,yes,1,11343,11235|11236,7793,9,trollfemalmainattackb
3301,attack,[UNUSED] Hakkar Warrior,1,female,yes,1,11342,11239|11240,7793,9,trollfemalmainattackb
8992,attack,[UNUSED] Harem Girl 3,1,female,yes,1,22961,15505,8103,5,bloodelffemalepcattacka
2925,attack,[UNUSED] Henria Derth,1,female,yes,1,2870,2585,7203,10,dwarffemalemainattackc
209,attack,[UNUSED] Iron Blade,1,female,yes,1,75733,52098,7200,12,vo_pcorcfemale_attack_01
2925,attack,[UNUSED] Kiren Tyrngaarde,1,female,yes,1,5131,3060,7203,10,dwarffemalemainattackc
1361,attack,[UNUSED] Mallory Welsh,1,female,yes,1,10444,9808,7578,10,undeadfemalefinalattacka
225,attack,[UNUSED] Marna,1,female,yes,1,3303,3893,7576,10,taurenfemalefinalattackb
225,attack,[UNUSED] Narache Guard,1,female,yes,1,3082,3772,7576,10,taurenfemalefinalattackb
2937,attack,[UNUSED] Rachael Vaccar,1,female,yes,1,10448,9811,7599,10,humanfeamlemainattackb
2937,attack,[UNUSED] Sherra Vayne,1,female,yes,1,2293,3319,7599,10,humanfeamlemainattackb
209,attack,[UNUSED] Shikar,1,female,yes,1,5813,4352,7200,12,vo_pcorcfemale_attack_01
13823,attack,[UNUSED] Spirit Healer (WGA),1,female,yes,1,32536,67157,3533,10,valkierattack7
225,attack,[UNUSED] Sulhasa,1,female,yes,1,14242,14306,7576,10,taurenfemalefinalattackb
2937,attack,[UNUSED] Teresa Shore,1,female,yes,1,2815,3949,7599,10,humanfeamlemainattackb
2937,attack,[UNUSED] Traumatized Spirit,1,female,yes,1,3876,3227,7599,10,humanfeamlemainattackb
3364,attack,[UNUSED] Wrathstrike Gargoyle,1,female,yes,1,30545,26801,891,6,mon_felbat_attack_01
3301,attack,[UNUSED] Yillixa,1,female,yes,1,10365,9767,7793,9,trollfemalmainattackb
2933,attack,[UNUSED]Kor'vas Bloodthorn,1,female,yes,1,94967,66159,7300,4,nightelffemalemainattackc
225,attack,[UNUSED]Shyn,1,female,yes,1,8020,7248,7576,10,taurenfemalefinalattackb
2933,attack,[UNUSED]Stagtamer Listralla,1,female,yes,1,91420,62449,7300,4,nightelffemalemainattackc
4060,attack,[UNUSED]Stellagosa,1,female,yes,1,94962,64545,3019,3,drakeattackb
1361,attack,< Alchemist Assistant>,1,female,yes,1,82449,56557,7578,10,undeadfemalefinalattacka
2925,attack,<Alliance Warlock Boss>,1,female,yes,1,67754,46428,7203,10,dwarffemalemainattackc
1361,attack,<DEPRECATED>,1,female,yes,1,236227,124900,7578,10,undeadfemalefinalattacka
8988,attack,<DEPRECATED>,1,female,yes,1,79785,55325,7692,10,draeneifemalepcattackc
2937,attack,<REUSE>,1,female,yes,2,126229|127962,5446,7599,10,humanfeamlemainattackb
154289,attack,1.0 Tiernenn for Animation,1,female,yes,1,163263,93972,11804,10,mon_audience_member_attack_01_154289
154290,attack_critical,1.0 Tiernenn for Animation,1,female,yes,1,163263,93972,11804,5,mon_audience_member_attackcritical_01_154290
2937,attack,10.2.5 - AI Instance - Scaling Test Creature,1,female,yes,1,216412,113753,7599,10,humanfeamlemainattackb
2937,attack,7th Fleet Marine,1,female,yes,1,122844,2979|2980,7599,10,humanfeamlemainattackb
2937,attack,7th Fleet Squallshaper,1,female,yes,1,58939,40349|40350,7599,10,humanfeamlemainattackb
2937,attack,7th Fleet Swashbuckler,1,female,yes,1,76432,53207,7599,10,humanfeamlemainattackb
2933,attack,7th Legion Arcanist,1,female,yes,2,145799|148064,89178|89179,7300,4,nightelffemalemainattackc
2937,attack,7th Legion Arcanist,1,female,yes,2,149362|154497,90286|90287,7599,10,humanfeamlemainattackb
8992,attack,7th Legion Arcanist,1,female,yes,4,145799|148064|149362|154497,89186|89187|90288|90289,9935,5,bloodelffemalepcattacka
2933,attack,7th Legion Archer,1,female,yes,1,156999,88837|89352,7300,4,nightelffemalemainattackc
8992,attack,7th Legion Battle Mage,1,female,yes,1,27164,24552|24554,8103,5,bloodelffemalepcattacka
2937,attack,7th Legion Battlemage,1,female,yes,10,94737|134091|139565|145769|147787|147964|158347|211226|213066|215537,64085|83323|85746|85747,7599,10,humanfeamlemainattackb
8992,attack,7th Legion Battlemage,1,female,yes,3,211226|213066|215537,90288|90289,9935,5,bloodelffemalepcattacka
101479,attack,7th Legion Battlemage,1,female,yes,3,211226|213066|215537,90059|90060,10785,11,vo_801_pc_-_darkiron_dwarf_female_attack_01
2925,attack,7th Legion Cannoneer,1,female,yes,1,135678,86472,7203,10,dwarffemalemainattackc
2925,attack,7th Legion Captive,1,female,yes,3,139234|150355|155112,86320|86472,7203,10,dwarffemalemainattackc
2933,attack,7th Legion Captive,1,female,yes,1,139234,84614,7300,4,nightelffemalemainattackc
2937,attack,7th Legion Captive,1,female,yes,3,139234|150355|155112,86322|88051,7599,10,humanfeamlemainattackb
8992,attack,7th Legion Captive,1,female,yes,2,150355|155112,90288,9935,5,bloodelffemalepcattacka
2925,attack,7th Legion Cavalier,1,female,yes,1,27161,24539|24540,7203,10,dwarffemalemainattackc
2937,attack,7th Legion Cavalier,1,female,yes,1,147828,34295,7599,10,humanfeamlemainattackb
3269,attack,7th Legion Cavalry,1,female,yes,1,145834,89208|89209,7130,10,gnomefemalemainattacka
2925,attack,7th Legion Cleric,1,female,yes,1,26780,24866,7203,10,dwarffemalemainattackc
2933,attack,7th Legion Cleric,1,female,yes,1,26780,24864,7300,4,nightelffemalemainattackc
2937,attack,7th Legion Cleric,1,female,yes,1,26780,24865,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Commander,1,female,yes,1,157063,89754|89755,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Commando,1,female,yes,1,147292,83381|83382,7599,10,humanfeamlemainattackb
2925,attack,7th Legion Corpse,1,female,yes,1,137230,84446,7203,10,dwarffemalemainattackc
2937,attack,7th Legion Corpse,1,female,yes,1,137230,84443,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Crusader,1,female,yes,1,145831,89200|89201,7599,10,humanfeamlemainattackb
8988,attack,7th Legion Crusader,1,female,yes,1,145831,89204|89205,7692,10,draeneifemalepcattackc
95716,attack,7th Legion Crusader,1,female,yes,1,145831,89213|89214,9937,10,vo_735_pc_-_lightforged_draenei_female_attack_01
2925,attack,7th Legion Deckhand,1,female,yes,1,36165,26992,7203,10,dwarffemalemainattackc
2937,attack,7th Legion Deckhand,1,female,yes,1,36165,26991,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Defender,1,female,yes,1,147053,34295,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Despoiler,1,female,yes,3,148541|148553|149321,90047,7599,10,humanfeamlemainattackb
101479,attack,7th Legion Despoiler,1,female,yes,3,148541|148553|149321,90049,10785,11,vo_801_pc_-_darkiron_dwarf_female_attack_01
2925,attack,7th Legion Dragoon,1,female,yes,3,90948|92670|92933,62745,7203,10,dwarffemalemainattackc
3269,attack,7th Legion Dragoon,1,female,yes,3,90948|92670|92933,62746,7130,10,gnomefemalemainattacka
8988,attack,7th Legion Earthcaller,1,female,yes,1,149368,90295|90297,7692,10,draeneifemalepcattackc
2937,attack,7th Legion Elite,1,female,yes,2,27588|27713,24542,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Enforcer,1,female,yes,1,134083,24542,7599,10,humanfeamlemainattackb
3269,attack,7th Legion Engineer,1,female,yes,3,139315|139505|156977,86121|86122|90223|90224,7130,10,gnomefemalemainattacka
22445,attack,7th Legion Field Medic,1,female,yes,1,154726,45115,3142,10,worgenfemale_attack_01
2937,attack,7th Legion Flamecaster,1,female,yes,2,147236|150762,89811,7599,10,humanfeamlemainattackb
8992,attack,7th Legion Flamecaster,1,female,yes,2,147236|150762,89810,9935,5,bloodelffemalepcattacka
2937,attack,7th Legion Footman,1,female,yes,2,147195|149203,88492,11221,10,humanfeamlemainattackb
2937,attack,7th Legion Frostguard,1,female,yes,4,148278|148659|148660|148684,83323,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Guardsman,1,female,yes,3,138118|141780|154809,34295|86060|86061,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Guardsmen,1,female,yes,3,138109|144137|144457,86060|86061,7599,10,humanfeamlemainattackb
3269,attack,7th Legion Gyropilot,1,female,yes,2,146079|147778,89274,7130,10,gnomefemalemainattacka
2937,attack,7th Legion Healer,1,female,yes,1,146680,89409|89410,7599,10,humanfeamlemainattackb
8988,attack,7th Legion Healer,1,female,yes,1,146680,89405|89406,7692,10,draeneifemalepcattackc
31715,attack,7th Legion Healer,1,female,yes,1,146680,89401|89402,3968,10,vo_pcpandarenfemale_attack01
2937,attack,7th Legion Incinerator,1,female,yes,3,148554|148583|148596,90055|90056,7599,10,humanfeamlemainattackb
8988,attack,7th Legion Incinerator,1,female,yes,3,148554|148583|148596,90063|90064,7692,10,draeneifemalepcattackc
101479,attack,7th Legion Incinerator,1,female,yes,3,148554|148583|148596,90059|90060,10785,11,vo_801_pc_-_darkiron_dwarf_female_attack_01
2937,attack,7th Legion Infantry,1,female,yes,6,34919|157327|211222|213046|215535|217172,29897|93139|93140,7599,10,humanfeamlemainattackb
8988,attack,7th Legion Infantry,1,female,yes,4,211222|213046|215535|217172,89958|89959,7692,10,draeneifemalepcattackc
22445,attack,7th Legion Infantry,1,female,yes,4,211222|213046|215535|217172,89148|89149,3142,10,worgenfemale_attack_01
31715,attack,7th Legion Infantry,1,female,yes,4,211222|213046|215535|217172,90278|90280,3968,10,vo_pcpandarenfemale_attack01
95716,attack,7th Legion Infantry,1,female,yes,4,211222|213046|215535|217172,89997,9937,10,vo_735_pc_-_lightforged_draenei_female_attack_01
115456,attack,7th Legion Infantry,1,female,yes,4,211222|213046|215535|217172,89152|89153,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,7th Legion Infantry,1,female,yes,4,211222|213046|215535|217172,89152|89153,10532,5,mon_kultiran_female_heavy_attackcrit_02
2937,attack,7th Legion Infantry (1),1,female,yes,1,35401,29897,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Infantryman,1,female,yes,4,27160|51798|144959|145179,24542|81539|81540,7599,10,humanfeamlemainattackb
2925,attack,7th Legion Infiltrator,1,female,yes,1,67727,24540,7203,10,dwarffemalemainattackc
2933,attack,7th Legion Infiltrator,1,female,yes,1,67727,24363,7300,4,nightelffemalemainattackc
2937,attack,7th Legion Infiltrator,1,female,yes,1,139129,86149,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Laborer,1,female,yes,1,148065,78632|88271,7599,10,humanfeamlemainattackb
8988,attack,7th Legion Lancer,1,female,yes,1,154930,92179,7692,10,draeneifemalepcattackc
2925,attack,7th Legion Lightcaller,1,female,yes,1,154684,83071|83072,7203,10,dwarffemalemainattackc
2937,attack,7th Legion Lightcaller,1,female,yes,1,154684,77677,7599,10,humanfeamlemainattackb
2937,attack,7th Legion Magus,1,female,yes,3,137066|155491|155931,64085|90286,7599,10,humanfeamlemainattackb
8988,attack,7th Legion Magus,1,female,yes,1,143613,22097,7692,10,draeneifemalepcattackc
2925,attack,7th Legion Marine,1,female,yes,1,138117,86055,7203,10,dwarffemalemainattackc
2937,attack,7th Legion Marine,1,female,yes,26,36166|121757|135675|136009|136014|136586|139087|139317|141134|142484|143883|144024|144493|145645|147055|147119|147341|147477|147827|147967|148021|148736|148953|154675|155123|194551,27331|30601|34295|85771|89189|89191|89543|89556|92124|92126|108619|108764|108765|108767,7599,10,humanfeamlemainattackb
3269,attack,7th Legion Marine,1,female,yes,1,138117,86054,7130,10,gnomefemalemainattacka
2925,attack,7th Legion Marksman,1,female,yes,2,139117|141132,53108|55345,7203,10,dwarffemalemainattackc
2937,attack,7th Legion Marksman,1,female,yes,1,147079,89542,7599,10,humanfeamlemainattackb
3269,attack,7th Legion Mechanostrider,1,female,yes,1,148062,89208|89209,7130,10,gnomefemalemainattacka
2937,attack,7th Legion Medic,1,female,yes,2,147825|148970,77677,7599,10,humanfeamlemainattackb
2925,attack,7th Legion Paratrooper,1,female,yes,3,91581|93479|94812,62745,7203,10,dwarffemalemainattackc
